Date,State,City_country,n_killed,n_injured
1-Jul-21,Virginia,Chesapeake,2,2
30-Jun-21,Illinois,Chicago,4,0
30-Jun-21,Louisiana,Marrero,4,0
30-Jun-21,Texas,Houston,1,3
30-Jun-21,Delaware,Dover,3,1
27-Jun-21,Illinois,Chicago,5,1
27-Jun-21,Illinois,Saint Charles,3,1
27-Jun-21,Illinois,Chicago,10,1
27-Jun-21,Tennessee,Memphis,1,3
27-Jun-21,North Carolina,Greensboro,4,0
26-Jun-21,Texas,Houston,3,1
26-Jun-21,Illinois,Chicago,3,1
26-Jun-21,Alabama,Fort Deposit,3,1
25-Jun-21,Ohio,Columbus,4,0
25-Jun-21,Illinois,Chicago,4,0
25-Jun-21,New York,Bronx,5,0
24-Jun-21,Florida,Gainesville,4,1
23-Jun-21,Alabama,Montgomery,2,2
23-Jun-21,New York,Buffalo,4,0
23-Jun-21,Illinois,Chicago,4,0
23-Jun-21,Illinois,Chicago,4,0
21-Jun-21,Missouri,Saint Louis,3,3
21-Jun-21,District of Columbia,Washington,4,0
20-Jun-21,Virginia,Richmond,3,1
20-Jun-21,California,Richmond,5,3
20-Jun-21,Colorado,Aurora,4,1
20-Jun-21,Florida,Wildwood,10,1
20-Jun-21,Texas,Dallas,8,0
20-Jun-21,Ohio,Cincinnati,3,1
20-Jun-21,Indiana,Granger,4,1
20-Jun-21,New Jersey,Atlantic City,3,1
19-Jun-21,Alaska,Anchorage,4,1
19-Jun-21,Louisiana,Baton Rouge,4,2
19-Jun-21,New Jersey,Newark,4,0
19-Jun-21,California,Oakland,7,1
18-Jun-21,Minnesota,Minneapolis,5,0
17-Jun-21,Virginia,Petersburg,4,0
17-Jun-21,North Carolina,Durham,2,2
17-Jun-21,Ohio,Cincinnati,3,1
17-Jun-21,New Jersey,Paterson,4,0
16-Jun-21,Maryland,Baltimore,5,1
15-Jun-21,Illinois,Chicago,5,0
15-Jun-21,Illinois,Chicago,3,5
15-Jun-21,Alabama,Albertville,2,2
14-Jun-21,Georgia,Columbus,2,2
14-Jun-21,Michigan,Lansing,2,2
14-Jun-21,Florida,Boynton Beach,3,1
13-Jun-21,Ohio,West Salem,5,1
13-Jun-21,Kentucky,Louisville,3,1
12-Jun-21,Texas,Austin,13,1
12-Jun-21,Ohio,Cleveland,4,3
12-Jun-21,Illinois,Chicago,9,1
11-Jun-21,Washington,Seattle (White Center),2,2
11-Jun-21,Georgia,Savannah,6,2
11-Jun-21,North Carolina,Winston Salem (Winston-salem),3,1
11-Jun-21,Texas,Dallas,5,0
10-Jun-21,Michigan,Detroit,3,1
10-Jun-21,New York,Yonkers,4,0
10-Jun-21,Illinois,Chicago,4,1
8-Jun-21,Tennessee,Nashville,3,1
8-Jun-21,Tennessee,Memphis,4,1
8-Jun-21,Texas,Houston,5,0
7-Jun-21,Ohio,Cleveland,6,0
7-Jun-21,Florida,Homestead,3,2
6-Jun-21,Missouri,Saint Louis,4,0
6-Jun-21,North Carolina,Snow Hill,4,0
6-Jun-21,Ohio,Cleveland,8,0
6-Jun-21,Utah,Salt Lake City,4,1
6-Jun-21,California,Oakland,5,0
6-Jun-21,Florida,Miami (Kendall),6,3
6-Jun-21,Illinois,Chicago,8,0
5-Jun-21,Louisiana,New Orleans,9,0
5-Jun-21,Indiana,Indianapolis,2,2
4-Jun-21,Michigan,Muskegon,3,1
2-Jun-21,Ohio,Toledo,4,0
2-Jun-21,Arkansas,Magnolia,4,0
2-Jun-21,Ohio,Springfield,6,0
31-May-21,New York,Brooklyn,4,0
31-May-21,Missouri,Saint Louis,4,0
31-May-21,Ohio,Cleveland (Garfield Heights),5,1
30-May-21,Alabama,Aliceville,4,1
30-May-21,Florida,Hialeah,20,3
30-May-21,Illinois,Chicago,4,0
29-May-21,Texas,San Antonio,2,2
29-May-21,Missouri,Saint Louis,3,1
28-May-21,Florida,Miami,6,1
27-May-21,North Carolina,Durham,5,0
26-May-21,Illinois,Chicago,3,1
26-May-21,California,San Jose,0,9
24-May-21,Michigan,Inkster,2,2
24-May-21,Ohio,West Jefferson,0,4
23-May-21,Illinois,Chicago,4,0
23-May-21,New York,Bay Shore,4,0
23-May-21,New Jersey,Paterson,5,0
23-May-21,Virginia,Norfolk,4,0
22-May-21,South Carolina,North Charleston,14,1
22-May-21,Delaware,Wilmington,4,0
22-May-21,Minnesota,Minneapolis,7,2
22-May-21,Ohio,Columbus,5,1
22-May-21,Indiana,Fort Wayne,3,1
22-May-21,New Jersey,Bridgeton,11,3
21-May-21,New York,Albany,5,1
21-May-21,New Jersey,Jersey City,4,2
20-May-21,Indiana,Evansville,3,1
18-May-21,California,Oakland,5,2
18-May-21,California,Hemet,4,1
16-May-21,Ohio,Cincinnati,3,1
16-May-21,Georgia,Atlanta,4,0
16-May-21,Michigan,East Lansing,5,0
16-May-21,Georgia,Columbus,4,0
16-May-21,Georgia,Stone Mountain,5,1
16-May-21,Alabama,Birmingham,4,0
15-May-21,District of Columbia,Washington,3,1
15-May-21,New York,Bronx,4,1
15-May-21,Illinois,Chicago,3,2
14-May-21,Pennsylvania,Philadelphia,4,0
13-May-21,Georgia,Augusta,2,2
13-May-21,District of Columbia,Washington,3,1
13-May-21,Rhode Island,Providence,4,0
12-May-21,Pennsylvania,Philadelphia,3,1
12-May-21,Georgia,Buford,2,2
11-May-21,Maryland,Baltimore,4,0
10-May-21,Alabama,Montgomery,7,0
9-May-21,Pennsylvania,Philadelphia,3,2
9-May-21,Colorado,Colorado Springs,0,6
9-May-21,Arizona,Phoenix,7,1
9-May-21,California,Los Angeles,3,1
9-May-21,South Carolina,Charleston,5,0
9-May-21,New Jersey,Newark,4,0
8-May-21,California,Citrus Heights,4,0
8-May-21,California,Oakland,4,0
8-May-21,Maryland,Gwynn Oak (Woodlawn),1,3
8-May-21,Michigan,Detroit,4,0
8-May-21,California,Compton,2,2
8-May-21,Wisconsin,Milwaukee,4,0
7-May-21,Missouri,Saint Louis (Kinloch),3,2
6-May-21,New Jersey,Paterson,5,0
5-May-21,Illinois,Chicago,4,0
3-May-21,Michigan,Saginaw,4,1
2-May-21,Ohio,Columbus,4,0
2-May-21,Pennsylvania,Philadelphia,3,1
2-May-21,Maryland,Baltimore,3,1
2-May-21,Illinois,Chicago,5,0
2-May-21,Minnesota,Saint Paul,4,0
1-May-21,Delaware,Wilmington,4,0
1-May-21,Louisiana,New Orleans,4,2
1-May-21,New York,New Rochelle,4,1
1-May-21,Massachusetts,Holyoke,5,0
1-May-21,Florida,Clewiston,3,1
29-Apr-21,Georgia,Atlanta,5,1
28-Apr-21,Florida,Miami,5,0
28-Apr-21,North Carolina,Boone,0,4
27-Apr-21,Virginia,Richmond,3,2
27-Apr-21,Alabama,Fairfield,4,1
26-Apr-21,Louisiana,Houma,5,0
26-Apr-21,Oregon,Gresham,7,0
25-Apr-21,Texas,Palestine,4,0
25-Apr-21,Missouri,Kansas City,3,1
25-Apr-21,Alabama,Phenix City,4,0
25-Apr-21,Arkansas,Little Rock,3,1
24-Apr-21,Louisiana,New Orleans,5,0
22-Apr-21,California,San Diego,4,1
19-Apr-21,Texas,Houston,3,2
19-Apr-21,Georgia,Atlanta,5,0
18-Apr-21,Wisconsin,Kenosha,3,3
18-Apr-21,Michigan,Detroit,5,0
18-Apr-21,Louisiana,Shreveport,6,0
18-Apr-21,Alabama,Montgomery,4,1
17-Apr-21,Ohio,Columbus,5,1
17-Apr-21,Louisiana,La Place (Laplace),9,0
16-Apr-21,Michigan,Detroit,4,0
15-Apr-21,Indiana,Indianapolis,7,8
15-Apr-21,Louisiana,Lake Charles,3,1
15-Apr-21,District of Columbia,Washington,4,0
15-Apr-21,Florida,Pensacola,6,0
15-Apr-21,Illinois,Chicago,4,0
13-Apr-21,Maryland,Baltimore,4,0
11-Apr-21,Kansas,Wichita,3,1
11-Apr-21,Washington,Seattle,4,0
10-Apr-21,Tennessee,Memphis,3,1
10-Apr-21,Michigan,Allendale,4,0
10-Apr-21,Missouri,Koshkonong,3,1
10-Apr-21,Connecticut,Waterbury,4,0
9-Apr-21,Texas,Fort Worth,5,1
8-Apr-21,Texas,Bryan,5,1
7-Apr-21,South Carolina,Rock Hill,0,6
7-Apr-21,Wisconsin,Milwaukee,2,2
7-Apr-21,Ohio,Dayton,4,0
6-Apr-21,District of Columbia,Washington,4,0
6-Apr-21,Michigan,Detroit,3,1
5-Apr-21,Illinois,Chicago,7,0
5-Apr-21,Maryland,Baltimore,5,0
4-Apr-21,Alabama,Birmingham,5,1
4-Apr-21,Louisiana,Monroe,6,0
4-Apr-21,Texas,Beaumont,4,0
3-Apr-21,North Carolina,Wilmington,4,3
3-Apr-21,Alabama,Tuscaloosa,4,0
3-Apr-21,Texas,Allen,0,4
3-Apr-21,Florida,Quincy,7,0
31-Mar-21,California,Orange,1,4
31-Mar-21,District of Columbia,Washington,3,2
28-Mar-21,Ohio,Cleveland,7,0
28-Mar-21,Maryland,Essex,1,4
28-Mar-21,Texas,San Antonio,4,0
28-Mar-21,Illinois,Chicago,4,0
27-Mar-21,Illinois,Chicago,4,0
27-Mar-21,Mississippi,Yazoo City,6,0
27-Mar-21,Illinois,River Grove,3,1
26-Mar-21,Virginia,Virginia Beach,9,0
26-Mar-21,Virginia,Norfolk,4,0
26-Mar-21,Tennessee,Memphis,2,3
26-Mar-21,Illinois,Chicago,7,1
26-Mar-21,Pennsylvania,Philadelphia,7,0
23-Mar-21,Alabama,Aliceville,2,2
22-Mar-21,Colorado,Boulder,0,10
22-Mar-21,Michigan,Detroit,3,1
20-Mar-21,Texas,Houston,5,0
20-Mar-21,Texas,Dallas,7,1
20-Mar-21,Pennsylvania,Philadelphia,5,1
18-Mar-21,Oregon,Gresham,4,0
18-Mar-21,Louisiana,New Orleans,4,0
17-Mar-21,California,Stockton,5,0
16-Mar-21,Georgia,Acworth,1,8
16-Mar-21,Arizona,Phoenix,1,3
15-Mar-21,Indiana,Indianapolis,4,1
14-Mar-21,Illinois,Chicago,4,0
14-Mar-21,Florida,Tampa,4,0
14-Mar-21,Illinois,Chicago,13,2
13-Mar-21,New York,Brooklyn,5,0
13-Mar-21,Virginia,Richmond,4,2
13-Mar-21,Florida,Orlando,3,1
13-Mar-21,Indiana,Indianapolis,1,4
12-Mar-21,North Carolina,Greensboro,3,1
12-Mar-21,Texas,Austin,4,0
11-Mar-21,Pennsylvania,Philadelphia,2,2
11-Mar-21,New Mexico,Ohkay Owingeh,3,1
10-Mar-21,Texas,Houston,1,3
8-Mar-21,Florida,Clearwater,3,1
7-Mar-21,Mississippi,Edwards,4,0
6-Mar-21,California,Yuba City,3,2
6-Mar-21,North Carolina,Fayetteville,4,1
5-Mar-21,California,Compton,4,1
4-Mar-21,District of Columbia,Washington,5,0
3-Mar-21,Pennsylvania,Erie,3,2
28-Feb-21,Ohio,Cincinnati,2,3
28-Feb-21,Indiana,East Chicago,4,0
28-Feb-21,Delaware,Dover,4,0
28-Feb-21,South Carolina,Mccormick,4,0
28-Feb-21,Louisiana,Shreveport,5,0
28-Feb-21,Texas,Houston,4,0
27-Feb-21,Mississippi,Columbus,4,0
27-Feb-21,Mississippi,Pattison,3,2
26-Feb-21,Louisiana,Baton Rouge,4,0
26-Feb-21,Texas,Houston,5,1
26-Feb-21,California,San Diego,3,1
21-Feb-21,Missouri,Kennett,4,1
21-Feb-21,North Carolina,Teachey,4,0
20-Feb-21,Pennsylvania,Norristown (East Norriton),4,1
20-Feb-21,Louisiana,Metairie,2,2
20-Feb-21,Colorado,Grand Junction,3,1
20-Feb-21,Illinois,Springfield,4,1
18-Feb-21,Louisiana,Baton Rouge,3,1
17-Feb-21,Pennsylvania,Philadelphia,8,0
16-Feb-21,Florida,Saint Petersburg,1,3
13-Feb-21,California,San Francisco,6,0
13-Feb-21,Indiana,Indianapolis,4,0
13-Feb-21,California,Oakland,6,0
13-Feb-21,North Carolina,Cary,3,1
11-Feb-21,Georgia,Columbus,4,1
10-Feb-21,Georgia,Atlanta,4,0
9-Feb-21,Minnesota,Buffalo,4,1
9-Feb-21,Texas,Houston,4,0
6-Feb-21,Tennessee,Murfreesboro,4,1
6-Feb-21,Illinois,Bloomingdale,5,1
6-Feb-21,Louisiana,Thibodaux,4,0
6-Feb-21,Washington,Tacoma,3,1
5-Feb-21,Pennsylvania,Mohnton,3,1
5-Feb-21,Mississippi,Benoit,1,3
4-Feb-21,North Carolina,High Point,3,1
3-Feb-21,Colorado,Oak Creek,2,2
3-Feb-21,Tennessee,Memphis,3,1
2-Feb-21,Florida,Fort Lauderdale (Sunrise),3,2
2-Feb-21,Oklahoma,Muskogee,1,6
1-Feb-21,New York,Rochester,3,1
30-Jan-21,New York,Albany,4,1
29-Jan-21,Pennsylvania,Mc Kees Rocks (Mckees Rocks),2,2
28-Jan-21,Michigan,Flint,4,1
27-Jan-21,California,Santa Ana,4,0
25-Jan-21,District of Columbia,Washington,3,1
24-Jan-21,Indiana,Indianapolis,1,5
24-Jan-21,Nevada,Las Vegas,5,0
22-Jan-21,Kentucky,Covington,5,0
18-Jan-21,Pennsylvania,Tobyhanna,4,0
17-Jan-21,Arizona,Phoenix,5,0
17-Jan-21,Arizona,Phoenix,6,1
16-Jan-21,Illinois,Kankakee,4,0
15-Jan-21,Pennsylvania,Philadelphia,4,0
11-Jan-21,Florida,Miami,4,0
9-Jan-21,Illinois,Evanston,2,5
9-Jan-21,Texas,Houston,3,1
7-Jan-21,District of Columbia,Washington,5,0
6-Jan-21,Texas,Livingston,2,2
6-Jan-21,Virginia,Manassas,3,2
4-Jan-21,Louisiana,New Orleans,4,0
4-Jan-21,Florida,Tampa,4,0
4-Jan-21,Florida,Fort Lauderdale (Lauderhill),7,0
3-Jan-21,Oregon,Gresham,4,0
3-Jan-21,Texas,Houston,3,1
3-Jan-21,Florida,Miami,6,0
3-Jan-21,Louisiana,Shreveport,3,2
3-Jan-21,California,Santa Barbara,2,2
3-Jan-21,Florida,Miami,8,0
1-Jan-21,Arkansas,Fort Smith,6,0
1-Jan-21,Texas,Amarillo,3,1
1-Jan-21,Illinois,Galesburg,4,0
1-Jan-21,Iowa,Sioux City,4,1
31-Dec-22,Alabama,Mobile,7,1
31-Dec-22,Arizona,Phoenix,9,0
30-Dec-22,Tennessee,Memphis,3,1
30-Dec-22,Texas,Humble,3,2
28-Dec-22,New York,Bronx,3,1
28-Dec-22,Texas,Dallas,6,0
27-Dec-22,District of Columbia,Washington,4,0
27-Dec-22,Ohio,Columbus,5,0
27-Dec-22,California,Eureka,2,2
26-Dec-22,Louisiana,New Orleans,4,2
24-Dec-22,Mississippi,Columbus,3,1
23-Dec-22,Kansas,Wichita,2,2
19-Dec-22,Florida,Lake City,5,0
18-Dec-22,California,Santa Ana,3,1
18-Dec-22,Oklahoma,Oklahoma City,4,0
17-Dec-22,Georgia,Atlanta,3,2
16-Dec-22,Georgia,Valdosta,2,2
16-Dec-22,Illinois,Chicago,2,2
16-Dec-22,Texas,Dallas,5,0
16-Dec-22,Tennessee,Memphis,5,0
13-Dec-22,New York,Rochester,4,1
12-Dec-22,New York,Bronx,4,0
11-Dec-22,Illinois,Chicago,1,3
9-Dec-22,Arizona,Phoenix,3,1
8-Dec-22,Michigan,Detroit,4,0
8-Dec-22,Louisiana,New Orleans,4,0
6-Dec-22,New York,Bronx,4,0
6-Dec-22,Georgia,Macon,1,3
4-Dec-22,Illinois,Zion,5,0
1-Dec-22,Texas,San Antonio,4,0
30-Nov-22,Louisiana,Lake Charles,8,0
27-Nov-22,Florida,Tallahassee,4,1
27-Nov-22,Louisiana,New Orleans,5,0
26-Nov-22,Georgia,Atlanta,4,2
26-Nov-22,Alabama,Mobile,4,0
26-Nov-22,Illinois,Chicago,2,2
25-Nov-22,Georgia,Atlanta,0,0
24-Nov-22,Texas,Houston,2,2
24-Nov-22,California,Costa Mesa,4,1
23-Nov-22,Maryland,Temple Hills,4,0
23-Nov-22,Pennsylvania,Philadelphia,4,0
22-Nov-22,Virginia,Chesapeake,6,6
22-Nov-22,Florida,West Palm Beach,2,2
20-Nov-22,Oklahoma,Hennessey,1,4
20-Nov-22,Texas,Dallas,4,0
19-Nov-22,Colorado,Colorado Springs,19,5
19-Nov-22,Illinois,Washington Park,3,1
19-Nov-22,Mississippi,Philadelphia,6,1
18-Nov-22,Virginia,Richmond,0,4
13-Nov-22,Pennsylvania,Philadelphia,4,0
13-Nov-22,North Carolina,Enfield,5,1
13-Nov-22,Nebraska,Omaha,6,1
13-Nov-22,Virginia,Charlottesville,2,3
12-Nov-22,California,Sacramento,4,0
12-Nov-22,Texas,Fort Worth,4,0
12-Nov-22,California,Indio,3,1
12-Nov-22,New Jersey,Paterson,4,0
12-Nov-22,Tennessee,Memphis,4,0
11-Nov-22,New Jersey,Jersey City,4,0
7-Nov-22,Texas,Mcallen (McAllen),4,0
6-Nov-22,Illinois,Chicago,3,1
6-Nov-22,Illinois,Chicago,5,0
6-Nov-22,California,Tulare,5,0
6-Nov-22,Florida,Gainesville,4,0
5-Nov-22,New York,Buffalo,4,0
5-Nov-22,Pennsylvania,Philadelphia,9,0
4-Nov-22,Florida,Orlando,1,4
4-Nov-22,Maryland,La Plata,0,4
3-Nov-22,Illinois,Chicago,4,0
2-Nov-22,Texas,Houston,4,0
2-Nov-22,Mississippi,Hattiesburg,3,2
1-Nov-22,Colorado,Denver,5,1
1-Nov-22,Maryland,Baltimore,4,0
31-Oct-22,Kansas,Kansas City,6,1
31-Oct-22,Illinois,East Saint Louis,3,2
31-Oct-22,Illinois,Chicago,13,1
30-Oct-22,Tennessee,Memphis,3,1
30-Oct-22,Colorado,Aurora,0,4
30-Oct-22,Pennsylvania,Philadelphia,6,0
30-Oct-22,California,Covina,2,2
30-Oct-22,South Carolina,Charleston,4,0
29-Oct-22,Florida,Orlando,6,0
29-Oct-22,Florida,Tallahassee,8,1
28-Oct-22,Ohio,Toledo,2,2
28-Oct-22,Pennsylvania,Pittsburgh,5,0
27-Oct-22,Oklahoma,Broken Arrow,0,7
25-Oct-22,Ohio,Hamilton,2,2
25-Oct-22,North Carolina,Greensboro,4,2
24-Oct-22,Missouri,Saint Louis,4,2
24-Oct-22,Illinois,Chicago,3,1
23-Oct-22,Texas,Brownsville,5,0
23-Oct-22,Illinois,Chicago,2,3
23-Oct-22,Wisconsin,Milwaukee,4,0
22-Oct-22,Wisconsin,Milwaukee,6,0
22-Oct-22,North Carolina,Oxford,6,0
22-Oct-22,Georgia,Cordele,4,0
22-Oct-22,Arizona,Phoenix,7,1
21-Oct-22,Mississippi,Cleveland,3,1
21-Oct-22,Louisiana,New Orleans,3,1
21-Oct-22,Wisconsin,Hartland,0,4
21-Oct-22,Louisiana,Baton Rouge,11,0
20-Oct-22,Ohio,Cleveland,5,0
17-Oct-22,Virginia,Woodbridge,0,4
16-Oct-22,Texas,El Paso,3,1
16-Oct-22,Georgia,Atlanta,4,0
16-Oct-22,California,Lancaster,4,0
16-Oct-22,Virginia,Harrisonburg,8,0
15-Oct-22,Colorado,Denver,7,1
15-Oct-22,Massachusetts,Worcester,6,0
15-Oct-22,New York,Freeport,4,0
15-Oct-22,Pennsylvania,Pittsburgh,1,3
15-Oct-22,Mississippi,Itta Bena,7,2
14-Oct-22,Pennsylvania,Philadelphia,4,0
13-Oct-22,North Carolina,Raleigh,2,5
13-Oct-22,North Carolina,New Bern,4,0
13-Oct-22,Alabama,Lanett,6,0
10-Oct-22,California,Delano,3,1
9-Oct-22,South Carolina,Inman,0,5
9-Oct-22,Florida,Miami,3,1
9-Oct-22,Oklahoma,Henryetta,0,4
9-Oct-22,Arkansas,Jacksonville,3,1
9-Oct-22,Florida,Tampa,6,1
9-Oct-22,Texas,Beaumont,5,0
8-Oct-22,California,Berkeley,3,1
8-Oct-22,Alabama,Hurtsboro,2,2
8-Oct-22,Missouri,Saint Joseph,4,0
7-Oct-22,Oregon,Portland,4,0
7-Oct-22,Texas,Fort Worth,0,4
6-Oct-22,Kentucky,Louisville,4,0
6-Oct-22,District of Columbia,Washington,3,1
5-Oct-22,Texas,Baytown,2,4
2-Oct-22,Tennessee,Nashville,4,0
2-Oct-22,Washington,Seattle,4,0
1-Oct-22,California,Oakland,2,2
1-Oct-22,Pennsylvania,Philadelphia,4,0
30-Sep-22,Oklahoma,Tulsa,3,1
30-Sep-22,Mississippi,Marks,5,0
29-Sep-22,Texas,Mc Gregor,0,5
28-Sep-22,California,Oakland,5,1
28-Sep-22,Ohio,Columbus,5,0
28-Sep-22,Maryland,Baltimore,4,0
28-Sep-22,Alabama,Uniontown,4,0
27-Sep-22,New York,Corona (Queens),4,0
27-Sep-22,New York,New York (Manhattan),4,0
27-Sep-22,North Carolina,Goldsboro,4,0
27-Sep-22,Pennsylvania,Philadelphia,4,1
27-Sep-22,Florida,Jacksonville,4,0
25-Sep-22,Pennsylvania,Harrisburg,4,0
25-Sep-22,Indiana,Hammond,3,1
24-Sep-22,Ohio,Columbus,3,1
24-Sep-22,Georgia,Louisville,3,1
23-Sep-22,California,Castroville,4,0
22-Sep-22,Illinois,Chicago,4,0
20-Sep-22,New York,Mount Vernon,4,0
20-Sep-22,Michigan,Niles,3,2
19-Sep-22,Georgia,Swainsboro,3,1
18-Sep-22,New York,Corona (Queens),3,1
18-Sep-22,Wisconsin,Kenosha,2,2
18-Sep-22,Nevada,Las Vegas,5,0
18-Sep-22,Michigan,Allendale,4,0
17-Sep-22,Missouri,Blue Springs,5,0
17-Sep-22,Minnesota,Minneapolis,5,0
16-Sep-22,Wisconsin,Milwaukee,4,0
14-Sep-22,Wisconsin,Milwaukee,4,0
14-Sep-22,Florida,Miami (North Miami),5,0
14-Sep-22,California,Los Angeles,4,0
13-Sep-22,Illinois,Chicago,7,2
13-Sep-22,California,Oakland,4,0
12-Sep-22,Oklahoma,Oklahoma City,4,0
11-Sep-22,Michigan,Detroit,4,0
11-Sep-22,New Mexico,Santa Fe,5,0
11-Sep-22,Michigan,Grand Rapids,4,0
11-Sep-22,North Carolina,Durham,3,1
10-Sep-22,Indiana,Plainfield,2,2
10-Sep-22,Kentucky,Lexington,4,0
9-Sep-22,New York,Bronx,4,0
9-Sep-22,Maryland,Elk Mills,0,4
9-Sep-22,Minnesota,Minneapolis,3,1
8-Sep-22,Minnesota,Minneapolis,4,0
8-Sep-22,California,Los Angeles,4,0
7-Sep-22,Tennessee,Memphis,3,3
5-Sep-22,Missouri,Kansas City,2,2
5-Sep-22,Missouri,Saint Louis,3,1
5-Sep-22,Georgia,Hartwell,2,2
5-Sep-22,Ohio,Cleveland,10,1
5-Sep-22,Pennsylvania,Philadelphia,4,2
4-Sep-22,South Carolina,Charleston,7,0
4-Sep-22,Minnesota,Saint Paul,2,3
4-Sep-22,Virginia,Norfolk,5,2
4-Sep-22,Florida,Fort Lauderdale (Lauderdale Lakes),4,0
4-Sep-22,Illinois,Chicago,2,2
3-Sep-22,California,Chico,5,0
3-Sep-22,Illinois,Yorkville,4,0
3-Sep-22,Alabama,Birmingham,2,2
3-Sep-22,Maryland,Capitol Heights,3,1
2-Sep-22,California,Fresno,2,2
2-Sep-22,Minnesota,Minneapolis,4,0
2-Sep-22,New York,Brooklyn,4,0
29-Aug-22,Missouri,Saint Louis (Jennings),4,0
28-Aug-22,Wisconsin,Clinton,4,0
28-Aug-22,Oregon,Bend,2,2
28-Aug-22,New York,Albany,6,0
28-Aug-22,Colorado,Denver,3,1
28-Aug-22,California,Los Angeles,6,0
28-Aug-22,Michigan,Detroit,1,3
28-Aug-22,Arizona,Phoenix,5,2
28-Aug-22,Texas,Houston,2,3
27-Aug-22,New York,Brooklyn,4,1
27-Aug-22,Washington,Spokane,3,1
27-Aug-22,Kentucky,Lexington,7,0
25-Aug-22,Kentucky,Henderson,2,2
25-Aug-22,Washington,Spokane,4,0
25-Aug-22,Alabama,Birmingham,3,1
24-Aug-22,Illinois,Chicago,4,0
24-Aug-22,District of Columbia,Washington,3,2
24-Aug-22,Wisconsin,Milwaukee,2,2
24-Aug-22,Maryland,Baltimore,6,1
23-Aug-22,Pennsylvania,Philadelphia,2,2
21-Aug-22,Tennessee,Memphis,3,1
20-Aug-22,Delaware,Wilmington,4,0
20-Aug-22,North Carolina,Asheville,4,0
20-Aug-22,Illinois,Chicago,5,0
19-Aug-22,Illinois,Chicago,4,1
19-Aug-22,Illinois,Chicago,4,0
18-Aug-22,Virginia,Norfolk,2,3
17-Aug-22,Illinois,Chicago,4,0
17-Aug-22,Pennsylvania,Philadelphia,4,0
16-Aug-22,Michigan,Paw Paw,4,0
16-Aug-22,Pennsylvania,Philadelphia,5,0
16-Aug-22,Tennessee,Memphis,6,0
14-Aug-22,Arizona,Phoenix,4,1
14-Aug-22,Illinois,Chicago,4,1
14-Aug-22,Maryland,Baltimore,3,1
13-Aug-22,Ohio,Cleveland,4,1
13-Aug-22,North Carolina,Raleigh,6,0
13-Aug-22,Georgia,Atlanta (College Park),4,1
13-Aug-22,Washington,Renton,4,0
12-Aug-22,Pennsylvania,Philadelphia,3,1
12-Aug-22,Missouri,Saint Louis,3,1
10-Aug-22,Mississippi,Winona,3,1
8-Aug-22,Virginia,Richmond,4,0
7-Aug-22,Pennsylvania,Pittsburgh,3,1
7-Aug-22,Ohio,Cincinnati,8,0
7-Aug-22,Georgia,Atlanta,4,2
7-Aug-22,Alabama,Birmingham,4,1
6-Aug-22,Michigan,Detroit,4,1
6-Aug-22,Michigan,Detroit,6,1
6-Aug-22,Pennsylvania,Duquesne,4,0
5-Aug-22,Virginia,Norfolk,4,0
5-Aug-22,Ohio,Dayton,0,4
5-Aug-22,Wisconsin,Milwaukee,4,0
4-Aug-22,Tennessee,Nashville,3,1
4-Aug-22,Nebraska,Laurel,0,4
3-Aug-22,California,Panorama City,4,1
3-Aug-22,Florida,Miami,5,0
2-Aug-22,New York,Albany,5,0
2-Aug-22,Florida,Orlando,0,4
1-Aug-22,Ohio,Columbus,3,2
1-Aug-22,California,Paramount,3,1
1-Aug-22,District of Columbia,Washington,5,1
31-Jul-22,Indiana,South Bend,4,0
31-Jul-22,Florida,Orlando,7,0
31-Jul-22,Indiana,Indianapolis,4,0
31-Jul-22,Michigan,Detroit,6,2
31-Jul-22,Illinois,Decatur,3,1
31-Jul-22,Connecticut,Hartford,4,0
30-Jul-22,Louisiana,Monroe,3,1
30-Jul-22,Illinois,Wheeling,5,0
30-Jul-22,Georgia,Girard,4,1
29-Jul-22,Maryland,Baltimore,2,2
29-Jul-22,New Mexico,Albuquerque,4,1
29-Jul-22,Ohio,Cleveland,3,1
29-Jul-22,Florida,Miami,4,0
27-Jul-22,Georgia,Macon,2,2
27-Jul-22,Louisiana,Hahnville,3,1
25-Jul-22,Louisiana,New Orleans,4,0
24-Jul-22,South Carolina,Bennettsville,3,1
24-Jul-22,California,San Pedro,6,2
24-Jul-22,Georgia,Atlanta,8,0
24-Jul-22,Texas,Fort Worth,3,1
23-Jul-22,Virginia,Richmond,5,0
23-Jul-22,Texas,El Paso,4,0
23-Jul-22,North Carolina,Pinebluff,4,1
23-Jul-22,Washington,Renton,6,1
23-Jul-22,Illinois,Chicago,4,0
23-Jul-22,Illinois,Chicago,4,0
23-Jul-22,Illinois,Rockford,2,2
23-Jul-22,Michigan,Kalamazoo,9,0
21-Jul-22,California,Los Angeles,5,0
19-Jul-22,Nebraska,Lincoln,4,0
18-Jul-22,Georgia,Atlanta,5,0
17-Jul-22,Washington,Mount Vernon,5,0
17-Jul-22,New York,Brooklyn,4,0
17-Jul-22,Michigan,Detroit,4,0
17-Jul-22,Indiana,Greenwood,2,3
17-Jul-22,Indiana,Beech Grove,3,1
17-Jul-22,Michigan,Grand Rapids,4,0
17-Jul-22,Georgia,Milledgeville,5,0
17-Jul-22,New Jersey,Newark,4,0
17-Jul-22,Washington,Vancouver,2,2
